id,defect_type,lat,lng,nearest_cluster,severity,status,department_id,photo_url,created_at,resolved_at,is_active
REP-PRG-11080,Pothole,25.409108,81.856972,Naini Old Bridge (Yamuna),High,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11080.jpg,2026-03-27T07:33:55,2026-04-09T07:33:55,0
REP-PRG-11081,Streetlight Defect,25.448986,81.868121,Georgetown,Moderate,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11081.jpg,2026-05-27T13:21:18,2026-06-10T13:21:18,0
REP-PRG-11082,Pothole,25.522644,81.921879,NH-19 Bypass (Varanasi-Kanpur),Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11082.jpg,2026-01-11T13:04:34,,1
REP-PRG-11083,Pothole,25.378513,81.854939,Naini Industrial Area,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11083.jpg,2026-04-25T21:00:44,,1
REP-PRG-11084,Pothole,25.428128,81.883731,Sangam / Daraganj,High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11084.jpg,2026-05-15T16:05:16,,1
REP-PRG-11085,Pothole,25.467899,81.854392,Katra / Allahabad Univ,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11085.jpg,2026-06-23T11:10:52,,1
REP-PRG-11086,Pothole,25.444441,81.829214,Prayagraj Junction (Civil Lines side),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11086.jpg,2026-05-11T10:02:26,,1
REP-PRG-11087,Pothole,25.421319,81.786716,Jhalwa / IIIT-A Corridor,High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11087.jpg,2026-04-09T21:34:27,,1
REP-PRG-11088,Pothole,25.439739,81.836378,Civil Lines,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11088.jpg,2026-05-24T11:11:21,2026-05-29T11:11:21,0
REP-PRG-11089,Garbage Accumulation,25.526189,81.930054,NH-19 Bypass (Varanasi-Kanpur),Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11089.jpg,2026-02-11T23:25:52,,1
REP-PRG-11090,Pothole,25.44848,81.73714,GT Road / Bamrauli Corridor,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11090.jpg,2026-02-23T19:02:25,,1
REP-PRG-11091,Drainage Issues,25.438057,81.858983,Rambagh Railway Station Area,Moderate,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11091.jpg,2026-06-01T21:40:53,,1
REP-PRG-11092,Pothole,25.412305,81.892267,Sangam / Daraganj,High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11092.jpg,2026-02-15T04:14:11,,1
REP-PRG-11093,Garbage Accumulation,25.498608,81.927867,NH-19 Bypass (Varanasi-Kanpur),High,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11093.jpg,2026-02-17T21:53:59,,1
REP-PRG-11094,Streetlight Defect,25.441566,81.863708,Georgetown,Low,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11094.jpg,2026-05-30T19:03:54,,1
REP-PRG-11095,Streetlight Defect,25.426715,81.851697,Rambagh Railway Station Area,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11095.jpg,2026-01-01T13:36:28,,1
REP-PRG-11096,Pothole,25.476194,81.844095,Katra / Allahabad Univ,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11096.jpg,2026-02-02T07:48:16,,1
REP-PRG-11097,Pothole,25.446518,81.853704,Georgetown,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11097.jpg,2026-03-04T09:02:08,,1
REP-PRG-11098,Garbage Accumulation,25.388407,81.865153,Naini Industrial Area,Moderate,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11098.jpg,2026-06-03T21:10:16,2026-06-14T21:10:16,0
REP-PRG-11099,Streetlight Defect,25.434368,81.851903,Rambagh Railway Station Area,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11099.jpg,2026-05-02T12:21:14,,1
REP-PRG-11100,Streetlight Defect,25.442435,81.768473,Jhalwa / IIIT-A Corridor,Moderate,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11100.jpg,2026-02-12T05:10:38,,1
REP-PRG-11101,Pothole,25.454758,81.827654,MG Marg Corridor,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11101.jpg,2026-04-02T13:56:45,,1
REP-PRG-11102,Pothole,25.441349,81.841779,MG Marg Corridor,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11102.jpg,2026-04-02T09:46:25,2026-04-08T09:46:25,0
REP-PRG-11103,Streetlight Defect,25.456873,81.861845,Georgetown,Critical,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11103.jpg,2026-06-10T14:40:18,,1
REP-PRG-11104,Streetlight Defect,25.382496,81.864994,Naini Industrial Area,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11104.jpg,2026-03-22T18:57:42,,1
REP-PRG-11105,Garbage Accumulation,25.449997,81.859836,Katra / Allahabad Univ,High,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11105.jpg,2026-05-29T20:48:08,,1
REP-PRG-11106,Pothole,25.425059,81.851383,Naini Old Bridge (Yamuna),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11106.jpg,2026-05-05T23:00:00,,1
REP-PRG-11107,Drainage Issues,25.41624,81.822127,Kareli Urban Zone,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11107.jpg,2026-05-09T16:03:01,,1
REP-PRG-11108,Garbage Accumulation,25.508506,81.857471,Curzon Bridge / Phaphamau,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11108.jpg,2026-05-16T03:22:22,,1
REP-PRG-11109,Pothole,25.401798,81.863024,Naini Industrial Area,Critical,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11109.jpg,2026-02-03T08:37:57,,1
REP-PRG-11110,Pothole,25.436633,81.84282,Rambagh Railway Station Area,High,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11110.jpg,2026-04-25T05:45:35,,1
REP-PRG-11111,Garbage Accumulation,25.452954,81.82655,Prayagraj Junction (Civil Lines side),Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11111.jpg,2026-01-08T12:19:04,,1
REP-PRG-11112,Pothole,25.519805,81.87557,Phaphamau NH-19 Junction,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11112.jpg,2026-03-20T12:33:49,,1
REP-PRG-11113,Pothole,25.523357,81.853197,Curzon Bridge / Phaphamau,Low,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11113.jpg,2026-01-29T10:49:48,,1
REP-PRG-11114,Garbage Accumulation,25.437668,81.84296,Civil Lines,High,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11114.jpg,2026-01-28T09:11:38,,1
REP-PRG-11115,Streetlight Defect,25.441523,81.834325,Prayagraj Junction (Civil Lines side),Moderate,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11115.jpg,2026-01-12T10:24:43,2026-01-18T10:24:43,0
REP-PRG-11116,Garbage Accumulation,25.436839,81.842041,Civil Lines,High,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11116.jpg,2026-02-23T05:23:38,2026-02-28T05:23:38,0
REP-PRG-11117,Garbage Accumulation,25.429311,81.895846,Shastri Bridge (Ganga),Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11117.jpg,2026-03-14T05:06:29,,1
REP-PRG-11118,Pothole,25.428114,81.762368,Jhalwa / IIIT-A Corridor,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11118.jpg,2026-06-06T16:48:16,,1
REP-PRG-11119,Streetlight Defect,25.443744,81.833491,Prayagraj Junction (Civil Lines side),Low,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11119.jpg,2026-01-05T03:15:15,,1
REP-PRG-11120,Garbage Accumulation,25.512847,81.862675,Curzon Bridge / Phaphamau,Critical,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11120.jpg,2026-05-18T08:09:27,,1
REP-PRG-11121,Drainage Issues,25.400812,81.852486,Naini Industrial Area,Critical,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11121.jpg,2026-05-02T21:20:33,,1
REP-PRG-11122,Streetlight Defect,25.451938,81.890835,Shastri Bridge (Ganga),Critical,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11122.jpg,2026-04-01T21:49:16,,1
REP-PRG-11123,Pothole,25.44281,81.729357,GT Road / Bamrauli Corridor,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11123.jpg,2026-03-22T12:30:02,,1
REP-PRG-11124,Pothole,25.508487,81.937373,NH-19 Bypass (Varanasi-Kanpur),Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11124.jpg,2026-06-30T18:29:44,,1
REP-PRG-11125,Pothole,25.44798,81.850089,MG Marg Corridor,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11125.jpg,2026-04-28T05:51:34,,1
REP-PRG-11126,Garbage Accumulation,25.433391,81.858903,Georgetown,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11126.jpg,2026-04-15T18:34:48,,1
REP-PRG-11127,Pothole,25.439981,81.742909,GT Road / Bamrauli Corridor,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11127.jpg,2026-05-02T21:22:41,,1
REP-PRG-11128,Pothole,25.446095,81.886634,Shastri Bridge (Ganga),High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11128.jpg,2026-04-12T23:56:57,,1
REP-PRG-11129,Garbage Accumulation,25.426166,81.829592,Prayagraj Junction (Civil Lines side),Low,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11129.jpg,2026-04-14T05:30:05,,1
REP-PRG-11130,Garbage Accumulation,25.388494,81.868234,Naini Industrial Area,Critical,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11130.jpg,2026-04-04T15:14:54,,1
REP-PRG-11131,Pothole,25.429886,81.811432,Kareli Urban Zone,High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11131.jpg,2026-03-01T23:27:46,,1
REP-PRG-11132,Pothole,25.444942,81.85754,Rambagh Railway Station Area,High,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11132.jpg,2026-03-12T07:26:28,,1
REP-PRG-11133,Pothole,25.477771,81.865557,Teliyarganj / MNNIT Area,High,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11133.jpg,2026-05-06T02:37:12,2026-05-12T02:37:12,0
REP-PRG-11134,Garbage Accumulation,25.413967,81.854348,Naini Old Bridge (Yamuna),Low,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11134.jpg,2026-05-08T16:24:14,,1
REP-PRG-11135,Pothole,25.420781,81.851102,Naini Old Bridge (Yamuna),High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11135.jpg,2026-05-08T08:58:26,,1
REP-PRG-11136,Pothole,25.433594,81.890273,Shastri Bridge (Ganga),High,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11136.jpg,2026-06-10T06:41:28,,1
REP-PRG-11137,Garbage Accumulation,25.376302,81.856313,Naini Industrial Area,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11137.jpg,2026-05-08T00:58:02,,1
REP-PRG-11138,Pothole,25.517435,81.84881,Curzon Bridge / Phaphamau,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11138.jpg,2026-05-19T20:30:38,,1
REP-PRG-11139,Drainage Issues,25.457931,81.838601,Civil Lines,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11139.jpg,2026-01-31T21:58:03,,1
REP-PRG-11140,Pothole,25.496194,81.924579,NH-19 Bypass (Varanasi-Kanpur),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11140.jpg,2026-01-09T14:26:22,,1
REP-PRG-11141,Drainage Issues,25.454553,81.851151,Georgetown,Low,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11141.jpg,2026-03-21T22:09:57,,1
REP-PRG-11142,Garbage Accumulation,25.435785,81.851696,Rambagh Railway Station Area,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11142.jpg,2026-05-23T03:38:19,,1
REP-PRG-11143,Streetlight Defect,25.445767,81.845988,Rambagh Railway Station Area,High,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11143.jpg,2026-04-11T17:35:23,,1
REP-PRG-11144,Streetlight Defect,25.43472,81.859379,Rambagh Railway Station Area,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11144.jpg,2026-03-14T19:40:06,,1
REP-PRG-11145,Pothole,25.462911,81.845831,MG Marg Corridor,Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11145.jpg,2026-04-01T05:15:41,,1
REP-PRG-11146,Garbage Accumulation,25.453283,81.828434,Civil Lines,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11146.jpg,2026-04-20T20:33:58,,1
REP-PRG-11147,Pothole,25.421356,81.77418,Jhalwa / IIIT-A Corridor,Low,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11147.jpg,2026-03-03T07:35:45,,1
REP-PRG-11148,Streetlight Defect,25.448347,81.870213,Georgetown,Critical,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11148.jpg,2026-03-20T12:10:03,,1
REP-PRG-11149,Pothole,25.425204,81.807975,Kareli Urban Zone,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11149.jpg,2026-06-18T23:22:54,,1
REP-PRG-11150,Drainage Issues,25.455416,81.820016,Prayagraj Junction (Civil Lines side),Moderate,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11150.jpg,2026-05-31T08:48:34,,1
REP-PRG-11151,Pothole,25.416928,81.822002,Kareli Urban Zone,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11151.jpg,2026-05-06T11:38:34,,1
REP-PRG-11152,Pothole,25.527965,81.882879,Curzon Bridge / Phaphamau,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11152.jpg,2026-03-28T14:04:00,,1
REP-PRG-11153,Pothole,25.449854,81.857534,Georgetown,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11153.jpg,2026-01-21T03:30:32,,1
REP-PRG-11154,Pothole,25.516276,81.865101,Curzon Bridge / Phaphamau,Low,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11154.jpg,2026-04-13T16:13:27,2026-04-24T16:13:27,0
REP-PRG-11155,Garbage Accumulation,25.427435,81.894362,Sangam / Daraganj,Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11155.jpg,2026-03-11T10:26:57,,1
REP-PRG-11156,Streetlight Defect,25.448841,81.831982,Prayagraj Junction (Civil Lines side),Moderate,In Progress,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11156.jpg,2026-06-16T18:59:23,,1
REP-PRG-11157,Garbage Accumulation,25.452327,81.831373,Prayagraj Junction (Civil Lines side),Moderate,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11157.jpg,2026-02-21T23:05:04,,1
REP-PRG-11158,Pothole,25.498712,81.858062,Teliyarganj / MNNIT Area,Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11158.jpg,2026-05-21T14:34:31,,1
REP-PRG-11159,Streetlight Defect,25.448134,81.826099,Civil Lines,Moderate,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11159.jpg,2026-05-08T15:45:12,,1
REP-PRG-11160,Pothole,25.513516,81.936231,NH-19 Bypass (Varanasi-Kanpur),High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11160.jpg,2026-04-23T04:36:42,,1
REP-PRG-11161,Streetlight Defect,25.452662,81.851396,MG Marg Corridor,Moderate,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11161.jpg,2026-02-08T18:55:57,,1
REP-PRG-11162,Pothole,25.449955,81.74535,GT Road / Bamrauli Corridor,High,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11162.jpg,2026-06-12T15:24:40,2026-06-20T15:24:40,0
REP-PRG-11163,Garbage Accumulation,25.451266,81.851903,Katra / Allahabad Univ,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11163.jpg,2026-06-03T16:35:50,,1
REP-PRG-11164,Pothole,25.497564,81.869793,Teliyarganj / MNNIT Area,Low,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11164.jpg,2026-03-22T00:53:58,,1
REP-PRG-11165,Streetlight Defect,25.437148,81.847427,Rambagh Railway Station Area,Moderate,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11165.jpg,2026-01-10T15:21:15,,1
REP-PRG-11166,Pothole,25.426857,81.887144,Shastri Bridge (Ganga),Low,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11166.jpg,2026-03-14T07:58:53,,1
REP-PRG-11167,Streetlight Defect,25.446123,81.894602,Shastri Bridge (Ganga),Low,Assigned,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11167.jpg,2026-01-06T10:00:51,,1
REP-PRG-11168,Pothole,25.434005,81.880398,Sangam / Daraganj,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11168.jpg,2026-04-15T21:13:56,,1
REP-PRG-11169,Pothole,25.430057,81.874717,Sangam / Daraganj,High,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11169.jpg,2026-03-02T12:04:31,,1
REP-PRG-11170,Drainage Issues,25.452591,81.831368,Prayagraj Junction (Civil Lines side),Moderate,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11170.jpg,2026-05-15T17:10:04,,1
REP-PRG-11171,Drainage Issues,25.443436,81.843792,Rambagh Railway Station Area,Moderate,Reported,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11171.jpg,2026-03-22T19:59:20,,1
REP-PRG-11172,Garbage Accumulation,25.474773,81.871777,Teliyarganj / MNNIT Area,High,Resolved,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11172.jpg,2026-02-25T13:15:10,2026-02-28T13:15:10,0
REP-PRG-11173,Pothole,25.435169,81.883098,Shastri Bridge (Ganga),Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11173.jpg,2026-05-31T10:02:10,,1
REP-PRG-11174,Streetlight Defect,25.445048,81.844864,Rambagh Railway Station Area,High,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11174.jpg,2026-05-20T23:25:45,,1
REP-PRG-11175,Garbage Accumulation,25.447979,81.852936,Rambagh Railway Station Area,Critical,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11175.jpg,2026-02-07T21:12:58,,1
REP-PRG-11176,Garbage Accumulation,25.444969,81.837072,Rambagh Railway Station Area,High,Reported,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11176.jpg,2026-06-05T09:16:02,,1
REP-PRG-11177,Garbage Accumulation,25.458696,81.84009,MG Marg Corridor,High,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11177.jpg,2026-05-22T22:00:22,,1
REP-PRG-11178,Streetlight Defect,25.442046,81.860147,Georgetown,High,Resolved,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11178.jpg,2026-06-25T12:26:37,2026-07-05T12:26:37,0
REP-PRG-11179,Drainage Issues,25.51079,81.868269,Phaphamau NH-19 Junction,Moderate,Resolved,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11179.jpg,2026-04-11T17:18:13,2026-04-17T17:18:13,0
REP-PRG-11180,Drainage Issues,25.421765,81.869179,Sangam / Daraganj,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11180.jpg,2026-02-11T23:58:40,,1
REP-PRG-11181,Drainage Issues,25.407821,81.828902,Kareli Urban Zone,High,AI Verified,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11181.jpg,2026-01-09T17:58:38,,1
REP-PRG-11182,Garbage Accumulation,25.424966,81.89227,Sangam / Daraganj,Critical,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11182.jpg,2026-04-16T20:06:50,,1
REP-PRG-11183,Drainage Issues,25.445714,81.726341,GT Road / Bamrauli Corridor,High,In Progress,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11183.jpg,2026-06-28T17:30:05,,1
REP-PRG-11184,Pothole,25.438068,81.837886,Prayagraj Junction (Civil Lines side),Moderate,Assigned,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11184.jpg,2026-05-21T19:53:50,,1
REP-PRG-11185,Garbage Accumulation,25.508753,81.925614,NH-19 Bypass (Varanasi-Kanpur),High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11185.jpg,2026-02-18T06:56:35,,1
REP-PRG-11186,Garbage Accumulation,25.51128,81.934014,NH-19 Bypass (Varanasi-Kanpur),Low,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11186.jpg,2026-06-10T19:07:28,,1
REP-PRG-11187,Streetlight Defect,25.428939,81.831588,Kareli Urban Zone,Low,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11187.jpg,2026-06-16T12:44:11,,1
REP-PRG-11188,Garbage Accumulation,25.447122,81.729392,GT Road / Bamrauli Corridor,Moderate,AI Verified,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11188.jpg,2026-02-04T17:29:27,,1
REP-PRG-11189,Garbage Accumulation,25.435692,81.892082,Shastri Bridge (Ganga),High,In Progress,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11189.jpg,2026-02-20T11:04:22,,1
REP-PRG-11190,Pothole,25.44229,81.732343,GT Road / Bamrauli Corridor,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11190.jpg,2026-05-27T16:10:23,,1
REP-PRG-11191,Drainage Issues,25.45535,81.834511,Civil Lines,Critical,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11191.jpg,2026-06-10T16:19:37,,1
REP-PRG-11192,Drainage Issues,25.430262,81.873932,Sangam / Daraganj,Low,Assigned,Jal_Sansthan_Drainage_Div,https://storage.roadguard.ai/prayagraj/defects/img_11192.jpg,2026-02-13T09:48:45,,1
REP-PRG-11193,Streetlight Defect,25.490157,81.855606,Teliyarganj / MNNIT Area,High,Reported,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11193.jpg,2026-04-05T14:11:38,,1
REP-PRG-11194,Pothole,25.392122,81.873282,Naini Industrial Area,Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11194.jpg,2026-04-28T01:59:29,,1
REP-PRG-11195,Pothole,25.37023,81.857564,Naini Industrial Area,Moderate,Resolved,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11195.jpg,2026-03-10T18:29:03,2026-03-23T18:29:03,0
REP-PRG-11196,Pothole,25.427528,81.8428,Rambagh Railway Station Area,Moderate,AI Verified,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11196.jpg,2026-02-25T18:18:09,,1
REP-PRG-11197,Pothole,25.511332,81.846403,Curzon Bridge / Phaphamau,Moderate,Reported,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11197.jpg,2026-03-16T17:31:54,,1
REP-PRG-11198,Streetlight Defect,25.517625,81.856968,Phaphamau NH-19 Junction,Critical,AI Verified,UPPCL_Streetlight_Cell,https://storage.roadguard.ai/prayagraj/defects/img_11198.jpg,2026-06-26T07:33:54,,1
REP-PRG-11199,Pothole,25.511658,81.930555,NH-19 Bypass (Varanasi-Kanpur),Moderate,In Progress,PWD_Road_Maintenance,https://storage.roadguard.ai/prayagraj/defects/img_11199.jpg,2026-06-27T22:28:28,,1
REP-PRG-11200,Garbage Accumulation,25.506226,81.859415,Curzon Bridge / Phaphamau,High,Assigned,Prayagraj_Nagar_Nigam_Sanitation,https://storage.roadguard.ai/prayagraj/defects/img_11200.jpg,2026-03-07T10:39:35,,1
